# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.971224984696511,6.2227800102105055,5.685427016514739,-107.6344304351562,1.9782289859386242,-1.136267640552883,-0.7665987955988741,0.0,-86.72567150550226,0.0
 2.9786573813072295,6.218178268191363,5.671495516017897,-108.27901002211598,1.9698474004000859,-1.1277096712587742,-0.7731363406332338,0.0,-87.09402123454353,0.0
 2.986118124902612,6.213420911981114,5.657623170351455,-108.92879618323774,1.9615075197635172,-1.1178350428407857,-0.779724714272995,0.0,-87.46375904174225,0.0
 2.9936074413811937,6.208507317205941,5.643811867628518,-109.58383995510773,1.9532193764198253,-1.1066621857141121,-0.7863560035764737,0.0,-87.8344288432309,0.0
 3.001125541350477,6.203436859492025,5.630063495962196,-110.24418797189604,1.9449929957551755,-1.0942100661417764,-0.7930218824992233,0.0,-88.20555924872413,0.0
 3.008672619712891,6.1982089144655514,5.616379943465593,-110.90988223954672,1.9368383913583698,-1.080498174951677,-0.7997136056594005,0.0,-88.5766635647123,0.0
 3.0162488552508457,6.1928228577527005,5.602763098251819,-111.58095990587915,1.9287655606531733,-1.0655464266856498,-0.8064220033500679,0.0,-88.94723982670065,0.0
 3.0238544102121803,6.187278064979657,5.589214848433983,-112.25745302704013,1.9207844801389375,-1.0493751678622174,-0.8131374786272036,0.0,-89.31677092654202,0.0
 3.0314894298974555,6.181573911772603,5.5757370821251895,-112.93938833128949,1.9129051010153855,-1.0320050829401393,-0.8198500060085343,0.0,-89.68472478943619,0.0
 3.039154042250248,6.175709773757721,5.562331687438549,-113.6267869807674,1.9051373445903341,-1.0134571805475816,-0.8265491324502554,0.0,-90.05055462873513,0.0
 3.0468483574523164,6.169685026561195,5.5490005524871675,-114.31966433220197,1.8974910977602844,-0.9937527420236673,-0.8332239805368185,0.0,-90.41369929290994,0.0
 3.054572467524976,6.163499045809207,5.535745565384153,-115.01802969761674,1.8899762085620104,-0.9729132712484071,-0.839863254052442,0.0,-90.7735836731278,0.0
 3.062326445938543,6.1571512071279395,5.522568614242614,-115.7218861059403,1.882602481581148,-0.9509604731373283,-0.8464552462903424,0.0,-91.12961922202358,0.0
 3.0701103472316014,6.1506408861435755,5.509471587175657,-116.43123006683854,1.875379673508295,-0.9279161953523547,-0.8529878510088241,0.0,-91.48120454696064,0.0
 3.0779242066419834,6.143967458482299,5.49645637229639,-117.14605133786088,1.8683174885184537,-0.9038024129866009,-0.8594485764762693,0.0,-91.82772611122508,0.0
